country,amr_driver,policy_agenda_1,policy_agenda_2,policy_strategic_objective_1,policy_strategic_objective_2,policy_specific_actions_1,policy_specific_actions_2,evaluation_round,objective_interaction,objective_interpretation,implementation_interaction,implementation_interpretation
China,the decline in antibiotics research & development,SDG-03,SDG-09,"Development of and innovation in traditional Chinese medicine
 Healthcare reform ","Encouraging ground-breaking scientific and technological innovation
 Strengthening basic research
Building major platforms for scientific and technological innovation ","Equal importance will be attached to traditional Chinese medicine (TCM) and Western medicine. While making good use of their complementary advantages, special support will be provided to TCM. A sound TCM service system is needed to give full play to TCM’s unique strengths in disease prevention, treatment, and rehabilitation. TCM and Western medicine will be better integrated. And efforts will be made to develop medicine of ethnic minority groups. In this regard, measures aiming to develop and protect new medicines include conducting research on the essence of Chinese medical classics, building scientific and technological support platforms for TCM, reforming and revising the TCM evaluation and approval mechanisms. A stronger supervision system is important for quality Chinese medicines. Efforts are ongoing to foster specialists in TCM to better inherit and innovate TCM culture. With all these endeavors, TCM will go global.

The rapid evaluation and approval mechanism will be improved for innovative medicines, vaccines, medical devices, and targeting medicines and medical devices in urgent need for clinical use and for treating rare diseases, allowing for as quickly as possible the domestic marketing of those that are already available in oversea market","We will formulate and implement strategic scientific programs and scientific projects in the basic and core areas concerning national security and development, and carry out pioneering and strategic national projects in artificial intelligence, quantum information, integrated circuits, life and health, brain science, biological breeding, aerospace science and technology, deep earth and deep sea, among other frontier fields. Based on the urgent and long-term needs of the country, we will concentrate our advantageous resources to make breakthroughs in core technologies in the key fields including new and sudden outbreak of infectious diseases, biosafety risk prevention and control, medicine and medical equipment, key components and parts and basic materials, and petroleum and natural gas exploration and development. 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D ",1,Align,"Both SDG-03 and SDG-09 seek to strengthen the national innovation ecosystem in health and medicine, directly countering the decline in antibiotic R&D. SDG-03 does so by reforming the regulatory and approval pathways for traditional Chinese medicine and other innovative therapies, while SDG-09 boosts basic and applied research funding, technology platforms, and strategic national projects in life and health. Together they push the shared driver (antibiotic R&D) in the same positive direction, creating cumulative benefits.",Mutual benefit,"The research platforms, stable funding mechanisms, and tax incentives established under SDG-09 lower barriers for TCM and other medicine innovation initiatives in SDG-03. Conversely, the rapid evaluation and approval mechanisms and enhanced supervision infrastructure under SDG-03 accelerate translation of basic and frontier research supported by SDG-09 into clinical and commercial use. Each policy’s instruments thus facilitate the implementation of the other."
China,the decline in antibiotics research & development,SDG-03,SDG-09,"Development of and innovation in traditional Chinese medicine
 Healthcare reform ","Encouraging ground-breaking scientific and technological innovation
 Strengthening basic research
Building major platforms for scientific and technological innovation ","Equal importance will be attached to traditional Chinese medicine (TCM) and Western medicine. While making good use of their complementary advantages, special support will be provided to TCM. A sound TCM service system is needed to give full play to TCM’s unique strengths in disease prevention, treatment, and rehabilitation. TCM and Western medicine will be better integrated. And efforts will be made to develop medicine of ethnic minority groups. In this regard, measures aiming to develop and protect new medicines include conducting research on the essence of Chinese medical classics, building scientific and technological support platforms for TCM, reforming and revising the TCM evaluation and approval mechanisms. A stronger supervision system is important for quality Chinese medicines. Efforts are ongoing to foster specialists in TCM to better inherit and innovate TCM culture. With all these endeavors, TCM will go global.

The rapid evaluation and approval mechanism will be improved for innovative medicines, vaccines, medical devices, and targeting medicines and medical devices in urgent need for clinical use and for treating rare diseases, allowing for as quickly as possible the domestic marketing of those that are already available in oversea market","We will formulate and implement strategic scientific programs and scientific projects in the basic and core areas concerning national security and development, and carry out pioneering and strategic national projects in artificial intelligence, quantum information, integrated circuits, life and health, brain science, biological breeding, aerospace science and technology, deep earth and deep sea, among other frontier fields. Based on the urgent and long-term needs of the country, we will concentrate our advantageous resources to make breakthroughs in core technologies in the key fields including new and sudden outbreak of infectious diseases, biosafety risk prevention and control, medicine and medical equipment, key components and parts and basic materials, and petroleum and natural gas exploration and development. 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D ",2,Align,"Both policies seek to strengthen medicine R&D and innovation: SDG-03 by developing traditional Chinese medicine and streamlining approval of innovative therapies, SDG-09 by boosting basic and applied research, funding, and platforms in life and health. Together they reinforce each other’s goal to reverse the decline in antibiotic R&D.",Mutual benefit,"SDG-09’s expansion of funding, research centers, tax incentives, and strategic programs in medicine and bioscience creates the upstream capacity and resources that SDG-03’s TCM innovation efforts can draw on. Conversely, SDG-03’s rapid evaluation and approval mechanisms accelerate the translation of SDG-09–supported discoveries into marketable antibiotics and other medical products."
China,the decline in antibiotics research & development,SDG-03,SDG-09,"Development of and innovation in traditional Chinese medicine
 Healthcare reform ","Encouraging ground-breaking scientific and technological innovation
 Strengthening basic research
Building major platforms for scientific and technological innovation ","Equal importance will be attached to traditional Chinese medicine (TCM) and Western medicine. While making good use of their complementary advantages, special support will be provided to TCM. A sound TCM service system is needed to give full play to TCM’s unique strengths in disease prevention, treatment, and rehabilitation. TCM and Western medicine will be better integrated. And efforts will be made to develop medicine of ethnic minority groups. In this regard, measures aiming to develop and protect new medicines include conducting research on the essence of Chinese medical classics, building scientific and technological support platforms for TCM, reforming and revising the TCM evaluation and approval mechanisms. A stronger supervision system is important for quality Chinese medicines. Efforts are ongoing to foster specialists in TCM to better inherit and innovate TCM culture. With all these endeavors, TCM will go global.

The rapid evaluation and approval mechanism will be improved for innovative medicines, vaccines, medical devices, and targeting medicines and medical devices in urgent need for clinical use and for treating rare diseases, allowing for as quickly as possible the domestic marketing of those that are already available in oversea market","We will formulate and implement strategic scientific programs and scientific projects in the basic and core areas concerning national security and development, and carry out pioneering and strategic national projects in artificial intelligence, quantum information, integrated circuits, life and health, brain science, biological breeding, aerospace science and technology, deep earth and deep sea, among other frontier fields. Based on the urgent and long-term needs of the country, we will concentrate our advantageous resources to make breakthroughs in core technologies in the key fields including new and sudden outbreak of infectious diseases, biosafety risk prevention and control, medicine and medical equipment, key components and parts and basic materials, and petroleum and natural gas exploration and development. 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D ",3,Align,"Both policies seek to bolster the nation’s capacity for new drug development and innovation. SDG-03 focuses on strengthening traditional Chinese medicine (TCM) R&D and streamlining approval pathways for innovative therapies. SDG-09 aims to expand basic and frontier scientific research and provide sustainable funding, infrastructure, and incentives for breakthroughs in health and medicine. Together they push the shared driver—the decline in antibiotic R&D—in the same direction by fostering a stronger overall innovation ecosystem.",Mutual benefit,"SDG-09’s increased funding, tax incentives, research centers, and strategic programs create a robust scientific and technological environment that makes it easier to conduct TCM research and novel drug discovery under SDG-03. Conversely, SDG-03’s specialized platforms, rapid evaluation and approval mechanisms, and TCM talent development provide concrete translation pathways and domain-specific infrastructure that amplify the impact of SDG-09’s basic and application-oriented research support. Each policy’s instruments facilitate the implementation of the other."
China,the decline in antibiotics research & development,SDG-03,SDG-09,"Development of and innovation in traditional Chinese medicine
 Healthcare reform ","Encouraging ground-breaking scientific and technological innovation
 Strengthening basic research
Building major platforms for scientific and technological innovation ","Equal importance will be attached to traditional Chinese medicine (TCM) and Western medicine. While making good use of their complementary advantages, special support will be provided to TCM. A sound TCM service system is needed to give full play to TCM’s unique strengths in disease prevention, treatment, and rehabilitation. TCM and Western medicine will be better integrated. And efforts will be made to develop medicine of ethnic minority groups. In this regard, measures aiming to develop and protect new medicines include conducting research on the essence of Chinese medical classics, building scientific and technological support platforms for TCM, reforming and revising the TCM evaluation and approval mechanisms. A stronger supervision system is important for quality Chinese medicines. Efforts are ongoing to foster specialists in TCM to better inherit and innovate TCM culture. With all these endeavors, TCM will go global.

The rapid evaluation and approval mechanism will be improved for innovative medicines, vaccines, medical devices, and targeting medicines and medical devices in urgent need for clinical use and for treating rare diseases, allowing for as quickly as possible the domestic marketing of those that are already available in oversea market","We will formulate and implement strategic scientific programs and scientific projects in the basic and core areas concerning national security and development, and carry out pioneering and strategic national projects in artificial intelligence, quantum information, integrated circuits, life and health, brain science, biological breeding, aerospace science and technology, deep earth and deep sea, among other frontier fields. Based on the urgent and long-term needs of the country, we will concentrate our advantageous resources to make breakthroughs in core technologies in the key fields including new and sudden outbreak of infectious diseases, biosafety risk prevention and control, medicine and medical equipment, key components and parts and basic materials, and petroleum and natural gas exploration and development. 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D ",4,Align,"Both policies seek to reverse the decline in antibiotic R&D by strengthening medical innovation capacity. SDG-03 boosts research and development in traditional Chinese medicine and establishes rapid approval pathways for innovative therapies, while SDG-09 expands basic and applied research platforms and funding in life and health, including medicine and medical devices. Together they cumulatively enhance the overall environment and capacity for antibiotic research and development.",Mutual benefit,"SDG-09’s investment in research centers, strategic projects, tax incentives, and stable funding for basic and application-oriented research provides the infrastructure and resources that SDG-03’s TCM platforms and innovation projects can utilize. Conversely, SDG-03’s improved evaluation and approval mechanisms for novel medicines and devices facilitate the translation and market entry of SDG-09’s life and health research outcomes, creating a reinforcing cycle of support."
China,the decline in antibiotics research & development,SDG-03,SDG-09,"Development of and innovation in traditional Chinese medicine
 Healthcare reform ","Encouraging ground-breaking scientific and technological innovation
 Strengthening basic research
Building major platforms for scientific and technological innovation ","Equal importance will be attached to traditional Chinese medicine (TCM) and Western medicine. While making good use of their complementary advantages, special support will be provided to TCM. A sound TCM service system is needed to give full play to TCM’s unique strengths in disease prevention, treatment, and rehabilitation. TCM and Western medicine will be better integrated. And efforts will be made to develop medicine of ethnic minority groups. In this regard, measures aiming to develop and protect new medicines include conducting research on the essence of Chinese medical classics, building scientific and technological support platforms for TCM, reforming and revising the TCM evaluation and approval mechanisms. A stronger supervision system is important for quality Chinese medicines. Efforts are ongoing to foster specialists in TCM to better inherit and innovate TCM culture. With all these endeavors, TCM will go global.

The rapid evaluation and approval mechanism will be improved for innovative medicines, vaccines, medical devices, and targeting medicines and medical devices in urgent need for clinical use and for treating rare diseases, allowing for as quickly as possible the domestic marketing of those that are already available in oversea market","We will formulate and implement strategic scientific programs and scientific projects in the basic and core areas concerning national security and development, and carry out pioneering and strategic national projects in artificial intelligence, quantum information, integrated circuits, life and health, brain science, biological breeding, aerospace science and technology, deep earth and deep sea, among other frontier fields. Based on the urgent and long-term needs of the country, we will concentrate our advantageous resources to make breakthroughs in core technologies in the key fields including new and sudden outbreak of infectious diseases, biosafety risk prevention and control, medicine and medical equipment, key components and parts and basic materials, and petroleum and natural gas exploration and development. 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D 
We will strengthen the role of application-oriented research as a driving force, encourage free exploration, formulate and implement a 10- year action plan for basic research, and give priority to a group of research centers for fundamental disciplines. We will increase funding and improve the composition of spending for basic research, give preferential tax treatment to enterprises engaging in basic research, encourage the private sector to channel more resources to basic research through diverse means such as donations and investment, and form a mechanism for ensuring sustainable and stable funding. The spending on basic research will account for over 8% of total R&D ",5,Align,"Both policies seek to strengthen research and innovation in medicines. SDG-03 targets the development and approval of new traditional Chinese medical products and rapid evaluation mechanisms for innovative therapies, while SDG-09 mobilizes funding, platforms, and strategic programs to drive basic and applied research in life and health, including medicines. Together they push the driver of declining antibiotic R&D in the same direction by expanding research capacity, speeding approval, and fostering novel therapeutic discovery.",Mutual benefit,"SDG-09’s expansion of basic research funding, infrastructure, tax incentives, and strategic national projects builds the scientific and technological foundation that makes TCM and drug‐development research under SDG-03 easier to carry out. Conversely, SDG-03’s reforms to evaluation and approval pathways for innovative medicines, vaccines, and devices create a faster downstream regulatory environment that benefits outputs from SDG-09-funded research, including potential new antibiotics, thus reinforcing each other’s implementation."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-06,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Promotion and expansion of wastewater,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","In order to improve water environments, implement efficient measures to establish wastewater treatment facilities in areas where such facilities have yet to be installed, giving due consideration to appropriate role sharing between sewerage systems, rural sewerage systems, individual wastewater treatment systems, and other wastewater treatment facilities. ",1,Align,"Both policies target the discharge of residual antimicrobials into the environment—Policy 1 by monitoring antimicrobial residues and resistance across human, animal, food and environmental compartments, and Policy 2 by expanding wastewater treatment to remove contaminants—thereby jointly pushing the driver of AMR discharge in the same direction.",One-sided benefit,"Research and surveillance under Policy 1 generate data on hotspots of antimicrobial contamination that can guide the siting, design and prioritization of wastewater treatment facilities under Policy 2, making the rollout of treatment infrastructure more targeted and efficient, while Policy 1’s surveillance activities do not depend on the existence of new treatment facilities."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-06,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Promotion and expansion of wastewater,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","In order to improve water environments, implement efficient measures to establish wastewater treatment facilities in areas where such facilities have yet to be installed, giving due consideration to appropriate role sharing between sewerage systems, rural sewerage systems, individual wastewater treatment systems, and other wastewater treatment facilities. ",2,Align,"Both policies target the driver of AMR related to discharge of waste from anthropogenic activities. AMR-02 seeks to monitor and understand the presence and spread of antimicrobial residues and resistant organisms in environmental compartments, while SDG-06 seeks to reduce the discharge of untreated wastewater into those same environments. Together they reinforce efforts to both detect and limit environmental contamination by antimicrobials and resistant bacteria.",Independent,"The implementation actions—research and surveillance of AMR in diverse environmental matrices (AMR-02) versus the construction and expansion of wastewater treatment infrastructure (SDG-06)—operate in largely separate domains. Installing treatment facilities does not directly facilitate or hinder the execution of AMR surveillance research, and vice versa."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-06,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Promotion and expansion of wastewater,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","In order to improve water environments, implement efficient measures to establish wastewater treatment facilities in areas where such facilities have yet to be installed, giving due consideration to appropriate role sharing between sewerage systems, rural sewerage systems, individual wastewater treatment systems, and other wastewater treatment facilities. ",3,Independent,"Policy 1 seeks to generate data through One Health surveillance of antimicrobial residues and resistant organisms in diverse environmental compartments, while Policy 2 aims to reduce environmental contamination by expanding wastewater treatment infrastructure. Both address the driver of anthropogenic waste discharge but via distinct outcomes—knowledge generation vs. pollution reduction—without direct alignment or conflict.",Mutual benefit,"Surveillance activities under Policy 1 can use effluent streams and treatment plant monitoring points created by Policy 2 to collect consistent, representative samples, while the data generated by Policy 1 can guide the siting, design, and performance evaluation of new wastewater treatment facilities, thereby facilitating each other’s implementation."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-06,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Promotion and expansion of wastewater,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","In order to improve water environments, implement efficient measures to establish wastewater treatment facilities in areas where such facilities have yet to be installed, giving due consideration to appropriate role sharing between sewerage systems, rural sewerage systems, individual wastewater treatment systems, and other wastewater treatment facilities. ",4,Align,"Both policies aim to address the release of antimicrobial residues and resistant organisms into the environment. Policy 1 monitors and detects these contaminants across human, animal, food, and environmental sectors, while Policy 2 reduces their discharge at source through expanded wastewater treatment. Together they push the shared driver in the same direction, yielding cumulative benefits.",Mutual benefit,"Surveillance research under Policy 1 identifies hotspots and tracks reductions in antimicrobial residues, guiding the siting and design of wastewater treatment under Policy 2. Conversely, the deployment of treatment facilities under Policy 2 lowers contaminant loads and provides structured sampling points, enhancing the efficiency and accuracy of ongoing AMR monitoring."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-06,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Promotion and expansion of wastewater,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","In order to improve water environments, implement efficient measures to establish wastewater treatment facilities in areas where such facilities have yet to be installed, giving due consideration to appropriate role sharing between sewerage systems, rural sewerage systems, individual wastewater treatment systems, and other wastewater treatment facilities. ",5,Align,"Both policies address the environmental release of antimicrobial residues and resistant organisms: AMR-02 by establishing One Health surveillance to detect and monitor AROs and residual antimicrobials in water and land, and SDG-06 by expanding wastewater treatment to prevent those contaminants entering the environment. Together they work toward the common goal of reducing discharge of AMR drivers.",One-sided benefit,"Implementation of SDG-06’s wastewater treatment infrastructure provides stable, accessible sampling points and cleaner effluent streams, which facilitate the monitoring and research activities of AMR-02, while AMR-02’s surveillance does not directly support the construction or operation of treatment facilities."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-11,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Support for the establishment of a sound material-cycle society in the Asia-Pacific region,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","Through discussions at the Regional 3R Forum in Asia and the Pacific, bilateral cooperation for waste disposal and the 3Rs, and information and data summarization in the 3R White Paper, foster the 3Rs in the Asia-Pacific region to mitigate waste-related problems and reduce environmental impacts to establish a sound material-cycle society. ",1,Align,"Both policies address the discharge of waste from anthropogenic activities into the environment: AMR-02 seeks to monitor and understand residual antimicrobials and AMR in environmental matrices, while SDG-11 promotes a material-cycle society to reduce waste inputs. Together they push the driver in the same direction by generating knowledge and reducing waste discharge.",Mutual benefit,"SDG-11’s 3R forums and data-sharing mechanisms help identify key waste streams and establish partnerships for sampling sites, facilitating AMR-02 environmental surveillance work. Conversely, AMR-02’s monitoring results provide evidence to target and refine SDG-11’s waste reduction strategies, creating a positive feedback loop."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-11,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Support for the establishment of a sound material-cycle society in the Asia-Pacific region,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","Through discussions at the Regional 3R Forum in Asia and the Pacific, bilateral cooperation for waste disposal and the 3Rs, and information and data summarization in the 3R White Paper, foster the 3Rs in the Asia-Pacific region to mitigate waste-related problems and reduce environmental impacts to establish a sound material-cycle society. ",2,Align,"Both policies address environmental contributions to AMR by targeting the discharge of anthropogenic waste. AMR-02 focuses on monitoring residual antimicrobials and resistant organisms in aquatic and terrestrial environments to understand and track contamination, while SDG-11 promotes waste reduction and a circular material-cycle society to mitigate environmental pollution. Together they push the shared driver (environmental waste load of antimicrobials) in the same direction, yielding cumulative benefits.",Mutual benefit,"The integrated one-health surveillance activities under AMR-02 generate high-resolution data on residual antimicrobials and hotspots of contamination, which can inform SDG-11’s 3R forum discussions, bilateral waste-management cooperation, and White Paper recommendations. Conversely, SDG-11’s strengthened regional waste-disposal networks and circular-economy infrastructure reduce environmental contamination and improve access to sampling sites, making AMR-02’s surveillance more efficient and targeted."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-11,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Support for the establishment of a sound material-cycle society in the Asia-Pacific region,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","Through discussions at the Regional 3R Forum in Asia and the Pacific, bilateral cooperation for waste disposal and the 3Rs, and information and data summarization in the 3R White Paper, foster the 3Rs in the Asia-Pacific region to mitigate waste-related problems and reduce environmental impacts to establish a sound material-cycle society. ",3,Independent,"Policy 1 is designed to generate knowledge—monitoring AMR and residual antimicrobials in the environment—whereas Policy 2 seeks to reduce environmental waste through the 3Rs and establish a circular society. Both address anthropogenic environmental discharge but at different stages (surveillance vs. waste reduction), with no clear push in the same or opposite direction on the driver, making their objectives independent.",Mutual benefit,"Policy 2’s regional cooperation mechanisms, data‐sharing forums, and waste‐management networks facilitate site access, sampling logistics, and stakeholder engagement for Policy 1’s environmental AMR surveillance research. Conversely, the surveillance data generated under Policy 1 enriches the evidence base used in the 3R White Paper and regional discussions, improving the design and targeting of waste reduction measures."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-11,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Support for the establishment of a sound material-cycle society in the Asia-Pacific region,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","Through discussions at the Regional 3R Forum in Asia and the Pacific, bilateral cooperation for waste disposal and the 3Rs, and information and data summarization in the 3R White Paper, foster the 3Rs in the Asia-Pacific region to mitigate waste-related problems and reduce environmental impacts to establish a sound material-cycle society. ",4,Align,"Both policies address the discharge of waste from anthropogenic activities: Policy 1 by monitoring antimicrobial residues and resistance in environmental compartments, and Policy 2 by promoting a material-cycle society to reduce overall waste inputs. Together they contribute to lowering environmental contamination with antimicrobials.",Mutual benefit,"Policy 2’s regional 3R forums, bilateral waste-disposal cooperation, and data-sharing platforms provide infrastructure and information that facilitate Policy 1’s environmental surveillance activities, while the monitoring data generated under Policy 1 informs and strengthens Policy 2’s waste-reduction strategies."
Japan,discharge of waste from anthropogenic activities,AMR-02,SDG-11,"Continuously Monitor Antimicrobial Resistance and Use of Antimicrobials, and Appropriately 
Understand the Signs of Change and Spread of Antimicrobial Resistance 

IMPLEMENT INTEGRATED ONE HEALTH 
SURVEILLANCE INCLUDING HUMANS, ANIMALS, FOOD, AND THE ENVIRONMENT ",Support for the establishment of a sound material-cycle society in the Asia-Pacific region,"Conduct research on surveillance and monitoring of antimicrobial-resistant organisms (AROs) and residual antimicrobials in aquatic and terrestrial environment, as well as in wild animals","Through discussions at the Regional 3R Forum in Asia and the Pacific, bilateral cooperation for waste disposal and the 3Rs, and information and data summarization in the 3R White Paper, foster the 3Rs in the Asia-Pacific region to mitigate waste-related problems and reduce environmental impacts to establish a sound material-cycle society. ",5,Align,"Both policies target the discharge of anthropogenic pollutants into the environment: AMR-02 focuses on monitoring antimicrobial residues and resistant organisms in aquatic and terrestrial environments, while SDG-11 promotes waste reduction, recycling and sound material cycles that inherently reduce environmental contamination. Together they reinforce efforts to limit the release and persistence of residual antimicrobials in the environment.",Mutual benefit,"Research and surveillance activities under AMR-02 generate data on contamination hotspots and pollutant loads, guiding SDG-11’s 3R forums and bilateral waste-management initiatives toward priority areas and effective interventions. Conversely, SDG-11’s improvements in waste collection, disposal and recycling infrastructure lower background contamination and streamline sampling efforts, making AMR-02 surveillance more targeted and cost-effective."
